epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2097.41,1.51793,2.15617,2.62765,0.69964,0.74697,0.77872,0.57556,1.06896,1.23676,2.41041,0.00037028,0.00037028,0.00037028
